UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9112,L56291,L,299.6,308.6,1351,53.550000000000004,37,0,0,0,0,0,0
9113,M23972,M,299.6,308.6,1482,40.214999999999996,39,0,0,0,0,0,0
9114,L56293,L,299.6,308.6,1744,29.925,42,0,0,0,0,0,0
9115,L56294,L,299.6,308.7,1476,40.95,44,0,0,0,0,0,0
9116,M23975,M,299.6,308.6,1444,50.61000000000001,46,0,0,0,0,0,0
9117,H38530,H,299.6,308.7,1659,33.705000000000005,49,0,0,0,0,0,0
9118,M23977,M,299.6,308.7,1475,48.93000000000001,54,0,0,0,0,0,0
9119,L56298,L,299.6,308.6,1526,44.205000000000005,57,0,0,0,0,0,0
9120,M23979,M,299.4,308.4,1675,30.975,59,0,0,0,0,0,0
9121,L56300,L,299.4,308.4,1525,40.635000000000005,62,0,0,0,0,0,0
9122,L56301,L,299.3,308.3,1396,48.195,64,0,0,0,0,0,0
9123,L56302,L,299.4,308.4,1580,43.260000000000005,66,0,0,0,0,0,0
9124,L56303,L,299.4,308.5,1462,44.94,68,0,0,0,0,0,0
9125,L56304,L,299.4,308.4,1426,52.92,70,0,0,0,0,0,0
9126,L56305,L,299.4,308.5,1569,35.910000000000004,72,0,0,0,0,0,0
9127,L56306,L,299.4,308.5,1477,42.73500000000001,74,0,0,0,0,0,0
9128,L56307,L,299.4,308.5,1761,28.56,76,0,0,0,0,0,0
9129,M23988,M,299.5,308.6,1486,48.195,78,0,0,0,0,0,0
9130,L56309,L,299.6,308.6,1664,31.605000000000004,81,0,0,0,0,0,0
9131,L56310,L,299.6,308.6,1576,34.33500000000001,83,0,0,0,0,0,0
9132,H38545,H,299.6,308.6,1463,49.035000000000004,85,0,0,0,0,0,0
9133,M23992,M,299.6,308.6,1585,44.1,90,0,0,0,0,0,0
9134,L56313,L,299.7,308.7,1479,47.98500000000001,93,0,0,0,0,0,0
9135,L56314,L,299.7,308.7,1449,42.21000000000001,95,0,0,0,0,0,0
9136,H38549,H,299.7,308.8,1404,52.815,97,0,0,0,0,0,0
9137,L56316,L,299.7,308.7,1694,30.555000000000003,102,0,0,0,0,0,0
9138,L56317,L,299.7,308.7,1731,29.82,104,0,0,0,0,0,0
9139,L56318,L,299.6,308.6,1522,38.85,106,0,0,0,0,0,0
9140,L56319,L,299.5,308.5,1536,38.745,108,0,0,0,0,0,0
9141,L56320,L,299.5,308.5,1373,41.895,110,0,0,0,0,0,0
9142,L56321,L,299.5,308.5,1597,38.22,112,0,0,0,0,0,0
9143,L56322,L,299.6,308.5,1678,35.910000000000004,114,0,0,0,0,0,0
9144,L56323,L,299.6,308.5,1452,44.730000000000004,116,0,0,0,0,0,0
9145,M24004,M,299.5,308.5,1447,43.68000000000001,118,0,0,0,0,0,0
9146,L56325,L,299.6,308.5,1574,38.955000000000005,121,0,0,0,0,0,0
9147,L56326,L,299.6,308.6,1528,42.0,123,0,0,0,0,0,0
9148,L56327,L,299.7,308.7,1688,28.56,125,0,0,0,0,0,0
9149,L56328,L,299.6,308.6,1393,42.42,127,0,0,0,0,0,0
9150,M24009,M,299.5,308.6,1429,53.025000000000006,129,0,0,0,0,0,0
9151,M24010,M,299.5,308.6,1347,59.85,132,0,0,0,0,0,0
9152,L56331,L,299.6,308.6,1553,42.525,135,0,0,0,0,0,0
9153,L56332,L,299.5,308.6,1260,56.28,137,0,0,0,0,0,0
9154,L56333,L,299.5,308.6,1546,35.49,139,0,0,0,0,0,0
9155,L56334,L,299.5,308.6,1596,37.800000000000004,141,0,0,0,0,0,0
9156,L56335,L,299.5,308.5,1340,60.27,143,0,0,0,0,0,0
9157,M24016,M,299.5,308.4,1369,57.54,145,0,0,0,0,0,0
9158,L56337,L,299.5,308.5,1462,54.915,148,0,0,0,0,0,0
9159,H38572,H,299.4,308.4,1487,48.510000000000005,150,0,0,0,0,0,0
9160,M24019,M,299.5,308.6,1510,37.275,155,0,0,0,0,0,0
9161,H38574,H,299.5,308.5,1671,29.400000000000002,158,0,0,0,0,0,0
9162,M24021,M,299.5,308.5,1612,31.5,163,0,0,0,0,0,0
9163,M24022,M,299.6,308.6,1509,41.685,166,0,0,0,0,0,0
9164,L56343,L,299.6,308.6,1415,49.665,169,0,0,0,0,0,0
9165,L56344,L,299.6,308.6,2384,15.120000000000001,171,0,0,0,0,0,0
9166,L56345,L,299.6,308.6,1326,65.52,173,0,0,0,0,0,0
9167,M24026,M,299.6,308.6,1390,56.07,175,0,0,0,0,0,0
9168,M24027,M,299.6,308.7,1392,43.260000000000005,178,0,0,0,0,0,0
9169,H38582,H,299.6,308.8,1385,46.62,181,0,0,0,0,0,0
9170,L56349,L,299.7,308.8,1896,25.725,186,0,0,0,0,0,0
9171,L56350,L,299.7,308.7,1474,49.14,188,0,0,0,0,0,0
9172,M24031,M,299.7,308.8,1388,47.88,190,0,0,0,0,0,0
9173,L56352,L,299.7,308.9,1715,28.56,193,0,0,0,0,0,0
9174,H38587,H,299.8,308.9,1650,33.81,195,0,0,0,0,0,0
9175,L56354,L,299.8,308.9,1871,26.880000000000003,200,1,1,0,0,0,0
9176,L56355,L,299.8,309.0,1403,67.41000000000001,0,1,0,0,1,0,0
9177,L56356,L,299.8,308.9,1518,42.42,2,0,0,0,0,0,0
9178,L56357,L,299.9,309.1,1504,45.15,4,0,0,0,0,0,0
9179,L56358,L,299.8,309.0,1340,59.745000000000005,6,0,0,0,0,0,0
9180,H38593,H,299.9,309.1,1435,46.935,8,0,0,0,0,0,0
9181,L56360,L,299.9,309.1,1507,38.745,13,0,0,0,0,0,0
9182,L56361,L,299.9,309.1,1521,37.905,15,0,0,0,0,0,0
9183,M24042,M,299.8,309.0,1576,47.25,17,0,0,0,0,0,0
9184,L56363,L,299.9,309.1,1543,38.43,20,0,0,0,0,0,0
9185,L56364,L,300.0,309.2,1665,38.43,22,0,0,0,0,0,0
9186,L56365,L,299.9,309.1,1442,52.815,24,0,0,0,0,0,0
9187,L56366,L,299.9,309.0,1629,30.450000000000003,26,0,0,0,0,0,0
9188,L56367,L,299.9,309.0,1379,49.665,28,0,0,0,0,0,0
9189,L56368,L,299.9,309.0,1502,42.21000000000001,30,0,0,0,0,0,0
9190,L56369,L,299.9,309.1,1595,33.6,32,0,0,0,0,0,0
9191,M24050,M,300.0,309.0,1439,40.425000000000004,34,0,0,0,0,0,0
9192,M24051,M,299.9,309.0,1970,22.680000000000003,37,0,0,0,0,0,0
9193,L56372,L,299.9,309.0,1562,37.589999999999996,40,0,0,0,0,0,0
9194,M24053,M,299.9,309.0,1530,42.945,42,0,0,0,0,0,0
9195,L56374,L,299.9,308.9,1393,42.63,45,0,0,0,0,0,0
9196,L56375,L,299.9,309.0,1532,39.480000000000004,47,0,0,0,0,0,0
9197,L56376,L,300.0,308.9,1607,39.58500000000001,49,0,0,0,0,0,0
9198,M24057,M,299.9,308.8,1469,51.45,51,0,0,0,0,0,0
9199,M24058,M,299.9,308.8,1538,39.480000000000004,54,0,0,0,0,0,0
9200,L56379,L,299.9,308.8,1613,32.97,57,0,0,0,0,0,0
9201,M24060,M,299.9,308.8,1602,33.705000000000005,59,0,0,0,0,0,0
9202,L56381,L,299.8,308.7,1404,46.410000000000004,62,0,0,0,0,0,0
9203,L56382,L,299.8,308.8,1548,38.745,64,0,0,0,0,0,0
9204,L56383,L,299.8,308.8,1559,36.96000000000001,66,0,0,0,0,0,0
9205,L56384,L,299.8,308.8,1621,37.905,68,0,0,0,0,0,0
9206,L56385,L,299.8,308.8,1579,34.545,70,0,0,0,0,0,0
9207,M24066,M,299.9,308.9,1547,46.2,72,0,0,0,0,0,0
9208,L56387,L,299.9,308.8,1386,51.03,75,0,0,0,0,0,0
9209,L56388,L,300.0,308.9,1406,42.945,77,0,0,0,0,0,0
9210,M24069,M,300.0,309.0,1393,58.695,79,0,0,0,0,0,0
9211,M24070,M,299.9,309.0,2456,14.595,82,0,0,0,0,0,0
9212,M24071,M,300.0,309.0,1409,51.55500000000001,85,0,0,0,0,0,0
9213,L56392,L,300.0,308.9,1390,56.595,88,0,0,0,0,0,0
9214,L56393,L,300.0,309.0,1679,34.02,90,0,0,0,0,0,0
9215,L56394,L,300.0,308.9,1508,38.955000000000005,92,0,0,0,0,0,0
9216,L56395,L,299.9,308.8,1681,33.285000000000004,94,0,0,0,0,0,0
9217,H38630,H,299.7,308.8,1469,45.885000000000005,96,0,0,0,0,0,0
9218,L56397,L,299.8,308.8,1421,52.080000000000005,101,0,0,0,0,0,0
9219,L56398,L,299.7,308.8,1354,52.71000000000001,103,0,0,0,0,0,0
9220,M24079,M,299.7,308.8,1350,59.85,105,0,0,0,0,0,0
9221,L56400,L,299.8,308.9,1282,61.005,108,0,0,0,0,0,0
9222,M24081,M,299.8,309.0,1675,31.5,110,0,0,0,0,0,0
9223,M24082,M,299.9,309.0,1525,40.425000000000004,113,0,0,0,0,0,0
9224,L56403,L,299.9,309.0,1382,46.095,116,0,0,0,0,0,0
9225,L56404,L,299.9,309.0,1450,49.14,118,0,0,0,0,0,0
9226,L56405,L,300.0,309.1,1820,24.78,120,0,0,0,0,0,0
9227,L56406,L,300.0,309.1,1822,24.675,122,0,0,0,0,0,0
9228,L56407,L,300.0,309.1,1473,46.515,124,0,0,0,0,0,0
9229,M24088,M,300.1,309.1,1572,39.375,126,0,0,0,0,0,0
9230,M24089,M,300.1,309.0,2042,18.69,129,0,0,0,0,0,0
9231,L56410,L,300.2,309.2,1922,23.730000000000004,132,0,0,0,0,0,0
9232,L56411,L,300.2,309.1,1539,38.325,134,0,0,0,0,0,0
9233,L56412,L,300.2,309.1,1350,54.6,136,0,0,0,0,0,0
9234,L56413,L,300.3,309.1,1403,47.355000000000004,138,0,0,0,0,0,0
9235,L56414,L,300.3,309.1,1904,21.315,140,0,0,0,0,0,0
9236,M24095,M,300.2,308.9,1592,36.96000000000001,142,0,0,0,0,0,0
9237,L56416,L,300.1,308.7,1556,33.18,145,0,0,0,0,0,0
9238,M24097,M,300.1,308.8,1811,26.669999999999998,147,0,0,0,0,0,0
9239,M24098,M,300.2,308.8,1456,43.260000000000005,150,0,0,0,0,0,0
9240,H38653,H,300.2,308.8,1436,54.495,153,0,0,0,0,0,0
9241,M24100,M,300.1,308.7,1362,52.080000000000005,158,0,0,0,0,0,0
9242,L56421,L,300.1,308.7,1683,30.555000000000003,161,0,0,0,0,0,0
9243,M24102,M,300.2,308.7,1269,63.945,163,0,0,0,0,0,0
9244,L56423,L,300.3,308.8,1454,51.45,166,0,0,0,0,0,0
9245,L56424,L,300.3,308.8,1767,28.665000000000003,168,0,0,0,0,0,0
9246,L56425,L,300.3,308.9,1708,28.665000000000003,170,0,0,0,0,0,0
9247,L56426,L,300.3,308.9,1862,28.35,172,0,0,0,0,0,0
9248,L56427,L,300.3,308.9,1695,32.235,174,0,0,0,0,0,0
9249,M24108,M,300.3,309.1,1488,42.63,176,0,0,0,0,0,0
9250,L56429,L,300.3,309.0,1657,33.81,179,0,0,0,0,0,0
9251,H38664,H,300.3,309.0,1823,27.195,181,0,0,0,0,0,0
9252,M24111,M,300.2,309.1,1651,30.240000000000002,186,0,0,0,0,0,0
9253,M24112,M,300.1,309.0,1533,37.905,189,0,0,0,0,0,0
9254,M24113,M,300.2,309.0,1508,42.525,192,0,0,0,0,0,0
9255,L56434,L,300.3,309.1,1616,32.655,195,0,0,0,0,0,0
9256,L56435,L,300.2,309.0,1651,33.075,197,0,0,0,0,0,0
9257,L56436,L,300.2,309.1,1569,36.96000000000001,199,0,0,0,0,0,0
9258,M24117,M,300.3,309.1,1296,61.635000000000005,201,0,0,0,0,0,0
9259,H38672,H,300.3,309.0,1379,45.36000000000001,0,0,0,0,0,0,0
9260,M24119,M,300.2,309.0,1694,29.400000000000002,5,0,0,0,0,0,0
9261,L56440,L,300.2,309.0,1377,60.69,8,0,0,0,0,0,0
9262,H38675,H,300.3,309.0,1470,40.32,10,0,0,0,0,0,0
9263,M24122,M,300.3,309.1,1404,49.35,15,0,0,0,0,0,0
9264,L56443,L,300.3,309.1,1593,42.105000000000004,18,0,0,0,0,0,0
9265,M24124,M,300.3,309.0,1526,38.745,20,0,0,0,0,0,0
9266,M24125,M,300.3,308.9,1390,52.185,23,0,0,0,0,0,0
9267,L56446,L,300.2,308.9,1737,26.775000000000002,26,0,0,0,0,0,0
9268,L56447,L,300.2,308.8,1362,60.165,28,0,0,0,0,0,0
9269,L56448,L,300.2,308.8,1666,33.075,30,0,0,0,0,0,0
9270,L56449,L,300.2,308.8,1354,63.945,32,0,0,0,0,0,0
9271,L56450,L,300.2,308.8,1302,63.42,34,0,0,0,0,0,0
9272,L56451,L,300.2,308.7,1991,21.525000000000002,36,0,0,0,0,0,0
9273,L56452,L,300.2,308.6,1353,56.80500000000001,38,0,0,0,0,0,0
9274,H38687,H,300.2,308.7,1520,37.48500000000001,40,0,0,0,0,0,0
9275,L56454,L,300.2,308.7,1428,57.645,45,0,0,0,0,0,0
9276,L56455,L,300.2,308.7,1605,30.87,47,0,0,0,0,0,0
9277,L56456,L,300.1,308.7,1691,31.815,49,0,0,0,0,0,0
9278,L56457,L,300.2,308.7,1447,50.82,51,0,0,0,0,0,0
9279,H38692,H,300.2,308.8,1606,41.895,53,0,0,0,0,0,0
9280,M24139,M,300.2,308.8,1645,29.61,58,0,0,0,0,0,0
9281,H38694,H,300.2,308.8,1470,45.464999999999996,61,0,0,0,0,0,0
9282,L56461,L,300.2,308.9,1336,47.25,66,0,0,0,0,0,0
9283,M24142,M,300.2,308.9,1414,46.515,68,0,0,0,0,0,0
9284,M24143,M,300.3,309.0,1802,28.875,71,0,0,0,0,0,0
9285,L56464,L,300.2,308.9,1683,33.285000000000004,74,0,0,0,0,0,0
9286,M24145,M,300.2,309.0,1410,49.980000000000004,76,0,0,0,0,0,0
9287,L56466,L,300.2,308.9,1605,33.6,79,0,0,0,0,0,0
9288,L56467,L,300.2,308.9,1709,29.505000000000003,81,0,0,0,0,0,0
9289,L56468,L,300.2,308.9,1444,55.755,83,0,0,0,0,0,0
9290,L56469,L,300.2,308.9,1367,47.25,85,0,0,0,0,0,0
9291,L56470,L,300.2,309.0,1418,46.410000000000004,87,0,0,0,0,0,0
9292,L56471,L,300.2,309.0,1353,60.69,89,0,0,0,0,0,0
9293,L56472,L,300.2,309.0,1643,35.805,91,0,0,0,0,0,0
9294,L56473,L,300.3,309.1,1437,39.9,93,0,0,0,0,0,0
9295,L56474,L,300.1,309.0,1437,38.010000000000005,95,0,0,0,0,0,0
9296,M24155,M,300.2,309.0,1413,50.295,97,0,0,0,0,0,0
9297,H38710,H,300.2,309.0,1524,41.055,100,0,0,0,0,0,0
9298,M24157,M,300.1,308.9,1479,45.57,105,0,0,0,0,0,0
9299,L56478,L,300.1,308.9,1313,53.13,108,0,0,0,0,0,0
9300,M24159,M,300.1,308.9,1335,52.92,110,0,0,0,0,0,0
9301,L56480,L,300.1,308.9,1367,43.995,113,0,0,0,0,0,0
9302,M24161,M,300.1,308.9,1459,52.815,115,0,0,0,0,0,0
9303,M24162,M,300.1,308.9,1804,26.355000000000004,118,0,0,0,0,0,0
9304,L56483,L,300.2,309.0,1491,40.214999999999996,121,0,0,0,0,0,0
9305,L56484,L,300.3,309.1,1537,45.15,123,0,0,0,0,0,0
9306,H38719,H,300.3,309.1,1646,31.71,125,0,0,0,0,0,0
9307,M24166,M,300.3,309.2,1783,29.715000000000003,130,0,0,0,0,0,0
9308,L56487,L,300.3,309.1,1395,52.29,133,0,0,0,0,0,0
9309,L56488,L,300.4,309.1,1423,50.400000000000006,135,0,0,0,0,0,0
9310,L56489,L,300.3,309.2,1562,39.480000000000004,137,0,0,0,0,0,0
9311,L56490,L,300.4,309.3,1549,42.839999999999996,139,0,0,0,0,0,0
9312,L56491,L,300.4,309.4,1540,45.36000000000001,141,0,0,0,0,0,0
9313,H38726,H,300.5,309.4,1573,35.28,143,0,0,0,0,0,0
9314,L56493,L,300.5,309.4,1418,47.355000000000004,148,0,0,0,0,0,0
9315,M24174,M,300.5,309.4,1565,35.385000000000005,150,0,0,0,0,0,0
9316,L56495,L,300.5,309.5,1569,43.050000000000004,153,0,0,0,0,0,0
9317,H38730,H,300.5,309.4,1417,43.260000000000005,155,0,0,0,0,0,0
9318,L56497,L,300.5,309.5,1480,40.005,160,0,0,0,0,0,0
9319,L56498,L,300.5,309.4,1364,46.725,162,0,0,0,0,0,0
9320,L56499,L,300.5,309.4,1911,22.575,164,0,0,0,0,0,0
9321,L56500,L,300.4,309.3,1409,45.255,166,0,0,0,0,0,0
9322,L56501,L,300.4,309.2,1335,56.175000000000004,168,0,0,0,0,0,0
9323,M24182,M,300.5,309.3,1512,40.005,170,0,0,0,0,0,0
9324,L56503,L,300.6,309.4,1447,42.21000000000001,173,0,0,0,0,0,0
9325,L56504,L,300.6,309.3,1537,39.480000000000004,175,0,0,0,0,0,0
9326,M24185,M,300.6,309.3,1510,42.839999999999996,177,0,0,0,0,0,0
9327,L56506,L,300.6,309.3,1677,32.76,180,0,0,0,0,0,0
9328,L56507,L,300.5,309.2,1504,35.385000000000005,182,0,0,0,0,0,0
9329,H38742,H,300.5,309.1,2051,19.95,184,0,0,0,0,0,0
9330,L56509,L,300.5,309.1,1474,43.365,189,0,0,0,0,0,0
9331,M24190,M,300.4,309.0,1507,37.905,191,0,0,0,0,0,0
9332,L56511,L,300.4,308.9,1496,39.795,194,0,0,0,0,0,0
9333,M24192,M,300.5,309.0,1921,23.1,196,0,0,0,0,0,0
9334,L56513,L,300.5,309.0,1450,42.525,199,0,0,0,0,0,0
9335,L56514,L,300.4,308.9,1402,47.04,201,0,0,0,0,0,0
9336,L56515,L,300.4,308.9,1501,52.5,203,0,0,0,0,0,0
9337,L56516,L,300.5,308.9,1725,33.495,205,0,0,0,0,0,0
9338,H38751,H,300.5,308.9,1500,42.315,207,0,0,0,0,0,0
9339,H38752,H,300.5,309.0,1531,32.34,212,0,0,0,0,0,0
9340,L56519,L,300.5,309.0,1458,47.04,217,0,0,0,0,0,0
9341,H38754,H,300.4,308.9,1577,38.955000000000005,0,0,0,0,0,0,0
9342,M24201,M,300.3,308.9,1363,48.405,5,0,0,0,0,0,0
9343,H38756,H,300.3,308.9,1706,33.39,8,0,0,0,0,0,0
9344,M24203,M,300.3,308.8,1391,52.92,13,0,0,0,0,0,0
9345,L56524,L,300.2,308.8,1616,35.385000000000005,16,0,0,0,0,0,0
9346,L56525,L,300.2,308.8,1442,49.35,18,0,0,0,0,0,0
9347,M24206,M,300.2,308.8,1626,42.42,20,0,0,0,0,0,0
9348,M24207,M,300.2,308.7,1426,44.730000000000004,23,0,0,0,0,0,0
9349,L56528,L,300.2,308.7,1436,51.55500000000001,26,0,0,0,0,0,0
9350,M24209,M,300.2,308.7,1599,38.010000000000005,28,0,0,0,0,0,0
9351,L56530,L,300.2,308.7,2186,18.69,31,0,0,0,0,0,0
9352,L56531,L,300.3,308.8,1645,31.919999999999998,33,0,0,0,0,0,0
9353,L56532,L,300.2,308.7,1780,29.294999999999998,35,0,0,0,0,0,0
9354,L56533,L,300.2,308.8,1345,46.515,37,0,0,0,0,0,0
9355,M24214,M,300.2,308.8,1607,33.495,39,0,0,0,0,0,0
9356,L56535,L,300.3,308.9,1708,29.400000000000002,42,0,0,0,0,0,0
9357,L56536,L,300.3,308.9,1270,55.33500000000001,44,0,0,0,0,0,0
9358,M24217,M,300.3,308.9,1646,26.669999999999998,46,0,0,0,0,0,0
9359,L56538,L,300.2,308.7,1407,47.355000000000004,49,0,0,0,0,0,0
9360,M24219,M,300.1,308.7,1581,49.77,51,0,0,0,0,0,0
9361,L56540,L,300.0,308.6,1532,44.730000000000004,54,0,0,0,0,0,0
9362,L56541,L,300.0,308.6,1610,34.755,56,0,0,0,0,0,0
9363,M24222,M,300.0,308.5,1682,34.65,58,0,0,0,0,0,0
9364,L56543,L,299.9,308.5,1519,36.015,61,0,0,0,0,0,0
9365,L56544,L,299.9,308.5,1683,29.925,63,0,0,0,0,0,0
9366,M24225,M,300.0,308.6,1254,58.589999999999996,65,0,0,0,0,0,0
9367,L56546,L,300.0,308.5,1461,50.400000000000006,68,0,0,0,0,0,0
9368,L56547,L,299.9,308.5,1472,47.355000000000004,70,0,0,0,0,0,0
9369,L56548,L,299.7,308.4,1510,40.53,72,0,0,0,0,0,0
9370,M24229,M,299.7,308.3,1547,38.64,74,0,0,0,0,0,0
9371,H38784,H,299.7,308.4,1418,54.495,77,0,0,0,0,0,0
9372,L56551,L,299.7,308.4,1289,53.865,82,0,0,0,0,0,0
9373,L56552,L,299.7,308.4,1487,43.47,84,0,0,0,0,0,0
9374,L56553,L,299.7,308.5,1453,47.775,86,0,0,0,0,0,0
9375,M24234,M,299.8,308.5,1466,46.935,88,0,0,0,0,0,0
9376,H38789,H,299.7,308.4,1288,51.975,91,0,0,0,0,0,0
9377,H38790,H,299.7,308.4,1738,29.085,96,0,0,0,0,0,0
9378,H38791,H,299.7,308.3,1488,43.050000000000004,101,0,0,0,0,0,0
9379,L56558,L,299.6,308.3,1816,30.240000000000002,106,0,0,0,0,0,0
9380,L56559,L,299.5,308.2,1419,50.925000000000004,108,0,0,0,0,0,0
9381,L56560,L,299.4,308.1,1435,47.98500000000001,110,0,0,0,0,0,0
9382,M24241,M,299.5,308.1,1480,44.52,112,0,0,0,0,0,0
9383,L56562,L,299.5,308.2,1610,35.28,115,0,0,0,0,0,0
9384,H38797,H,299.5,308.1,1548,40.11000000000001,117,0,0,0,0,0,0
9385,M24244,M,299.6,308.1,1379,60.27,122,0,0,0,0,0,0
9386,M24245,M,299.5,308.1,1907,24.675,125,0,0,0,0,0,0
9387,M24246,M,299.5,308.0,2033,17.535,128,0,0,0,0,0,0
9388,H38801,H,299.4,307.9,1390,54.6,131,0,0,0,0,0,0
9389,M24248,M,299.5,307.9,1544,39.795,136,0,0,0,0,0,0
9390,L56569,L,299.6,308.0,1258,60.27,139,0,0,0,0,0,0
9391,M24250,M,299.5,308.0,1560,40.95,141,0,0,0,0,0,0
9392,H38805,H,299.6,308.2,2071,19.425,144,0,0,0,0,0,0
9393,L56572,L,299.6,308.1,1437,48.615,149,0,0,0,0,0,0
9394,H38807,H,299.7,308.2,1489,45.15,151,0,0,0,0,0,0
9395,L56574,L,299.7,308.2,1334,55.650000000000006,156,0,0,0,0,0,0
9396,L56575,L,299.7,308.2,1500,41.895,158,0,0,0,0,0,0
9397,L56576,L,299.8,308.3,1498,49.665,160,0,0,0,0,0,0
9398,M24257,M,299.7,308.2,1370,56.07,162,0,0,0,0,0,0
9399,H38812,H,299.7,308.2,1526,42.105000000000004,165,0,0,0,0,0,0
9400,L56579,L,299.8,308.3,1477,47.04,170,0,0,0,0,0,0
9401,L56580,L,299.7,308.2,1446,46.095,172,0,0,0,0,0,0
9402,M24261,M,299.7,308.2,1720,26.880000000000003,174,0,0,0,0,0,0
9403,L56582,L,299.7,308.1,1734,32.235,177,0,0,0,0,0,0
9404,L56583,L,299.7,308.1,1697,30.555000000000003,179,0,0,0,0,0,0
9405,L56584,L,299.7,308.2,2007,20.265,181,0,0,0,0,0,0
9406,M24265,M,299.7,308.1,1469,51.24,183,0,0,0,0,0,0
9407,M24266,M,299.7,308.1,2189,16.38,186,0,0,0,0,0,0
9408,L56587,L,299.8,308.3,1435,52.605000000000004,189,0,0,0,0,0,0
9409,H38822,H,299.9,308.4,1637,36.225,191,0,0,0,0,0,0
9410,L56589,L,300.0,308.5,1664,29.715000000000003,196,0,0,0,0,0,0
9411,M24270,M,300.0,308.5,1666,32.550000000000004,198,0,0,0,0,0,0
9412,L56591,L,300.0,308.5,1404,48.93000000000001,201,0,0,0,0,0,0
9413,L56592,L,300.0,308.5,1702,28.035,203,0,0,0,0,0,0
9414,L56593,L,300.1,308.6,1439,47.145,205,0,0,0,0,0,0
9415,L56594,L,300.1,308.6,1354,56.595,207,1,0,0,0,1,0
9416,M24275,M,300.2,308.7,1361,46.410000000000004,0,0,0,0,0,0,0
9417,M24276,M,300.1,308.5,1463,48.195,3,0,0,0,0,0,0
9418,H38831,H,300.1,308.4,1515,45.99,6,0,0,0,0,0,0
9419,L56598,L,300.0,308.4,1432,48.510000000000005,11,0,0,0,0,0,0
9420,L56599,L,300.0,308.4,1911,23.1,13,0,0,0,0,0,0
9421,L56600,L,300.0,308.4,1472,44.1,15,0,0,0,0,0,0
9422,M24281,M,300.1,308.5,1382,57.225,17,0,0,0,0,0,0
9423,L56602,L,300.1,308.5,1665,31.080000000000002,20,0,0,0,0,0,0
9424,L56603,L,300.1,308.5,1676,32.025,22,0,0,0,0,0,0
9425,M24284,M,300.0,308.5,1585,34.65,24,0,0,0,0,0,0
9426,M24285,M,300.1,308.6,1415,48.615,27,0,0,0,0,0,0
9427,L56606,L,300.1,308.7,1341,58.48500000000001,30,0,0,0,0,0,0
9428,L56607,L,300.2,308.8,1540,36.54,32,0,0,0,0,0,0
9429,H38842,H,300.2,308.8,1837,29.82,34,0,0,0,0,0,0
9430,L56609,L,300.2,308.8,1498,37.800000000000004,39,0,0,0,0,0,0
9431,L56610,L,300.1,308.7,1671,30.240000000000002,41,0,0,0,0,0,0
9432,L56611,L,300.0,308.6,1430,59.85,43,0,0,0,0,0,0
9433,L56612,L,300.0,308.7,1619,42.105000000000004,45,0,0,0,0,0,0
9434,M24293,M,300.0,308.7,1430,54.495,47,0,0,0,0,0,0
9435,L56614,L,300.0,308.6,1626,34.964999999999996,50,0,0,0,0,0,0
9436,L56615,L,300.0,308.7,1443,51.765,52,0,0,0,0,0,0
9437,L56616,L,300.0,308.6,1481,44.625,54,0,0,0,0,0,0
9438,M24297,M,300.1,308.7,1527,45.15,56,0,0,0,0,0,0
9439,M24298,M,300.1,308.7,1315,59.64,59,0,0,0,0,0,0
9440,M24299,M,300.1,308.8,1433,50.61000000000001,62,0,0,0,0,0,0
9441,M24300,M,300.1,308.8,1378,56.175000000000004,65,0,0,0,0,0,0
9442,L56621,L,300.1,308.8,1432,45.57,68,0,0,0,0,0,0
9443,M24302,M,300.1,308.8,1394,50.295,70,0,0,0,0,0,0
9444,H38857,H,300.0,308.8,1411,56.49,73,0,0,0,0,0,0
9445,L56624,L,300.1,308.9,2136,16.695,78,0,0,0,0,0,0
9446,M24305,M,300.2,309.0,1446,48.089999999999996,80,0,0,0,0,0,0
9447,H38860,H,300.1,308.9,1388,56.175000000000004,83,0,0,0,0,0,0
9448,M24307,M,300.1,308.9,1323,54.285000000000004,88,0,0,0,0,0,0
9449,L56628,L,300.2,309.0,1780,30.765,91,0,0,0,0,0,0
9450,M24309,M,300.1,308.8,1434,43.89,93,0,0,0,0,0,0
9451,M24310,M,300.0,308.7,1494,44.730000000000004,96,0,0,0,0,0,0
9452,H38865,H,300.0,308.7,1536,41.580000000000005,99,0,0,0,0,0,0
9453,M24312,M,300.0,308.7,1392,56.07,104,0,0,0,0,0,0
9454,H38867,H,300.2,309.0,1360,59.64,107,0,0,0,0,0,0
9455,L56634,L,300.4,309.2,1583,37.17,112,0,0,0,0,0,0
9456,L56635,L,300.5,309.2,1983,21.21,114,0,0,0,0,0,0
9457,L56636,L,300.5,309.3,1630,34.964999999999996,116,0,0,0,0,0,0
9458,M24317,M,300.5,309.3,1692,28.035,118,0,0,0,0,0,0
9459,L56638,L,300.4,309.1,1417,42.63,121,0,0,0,0,0,0
9460,L56639,L,300.4,309.1,1579,37.905,123,0,0,0,0,0,0
9461,M24320,M,300.4,309.2,1399,47.46000000000001,125,0,0,0,0,0,0
9462,M24321,M,300.4,309.2,1414,48.72,128,0,0,0,0,0,0
9463,L56642,L,300.5,309.3,1570,42.105000000000004,131,0,0,0,0,0,0
